0,U din tipqa problema fundamentali.
0,L-unika tama ghal dan l-episodju u dan il-gens hija is-sezzjoni tal-kummenti.
0,"Zomm l-poplu hmar, halli iddendel il-karotta u jimxi fejn trid, sa dan it-tant min qied fuq il-karru jibqa jiffanga u jahxi, waqt li l-hmar igorr il-piz u l-konsegwenzi."
0,Jekk trid turina kemm hu tajjeb il ecabs missek qabadtlu wiehed dak il hin u battu lura.
0,Bniedem edukkat u inteligenti imma l-idejalizmu u il-lejalta tieghu tilimitah milli jkun onest.
-1,Alinqas ahjar temmen ek milli temmen li jemmen li qed jajdlek [NAME].
0,Inkun qed nistenijom il podcast ima da iqalalek listonku.
-1,Uzgur li jista jiehu zball meta jivvota gens.
0,Qazzistu l-Alla.
0,"Jekk jirċievi rigal f'għeluq sninu, probabli jħallih magħluq jistenna l-eżitu ta' riċerka dwaru... u kif jiftħu jgħidli li għoġbu bi spallejh il-fuq jgħidu ""da xiż-żobb hu!?"
-1,"""Ħa nistenna l-eżitu"" ta' din l-intervista qabel ma' ngħaddi opinjoni dwar din l-intervista!!"
1,"Ma jiddejjaq xejn jaghti l-opinjoni tieghu, jghidu x'jghidu n-nies!"
0,Bil-lube u l-vazellina lest ha ngerrih ghal dan l-imbroljun.
-1,SA GA faqqali mohhi haha
1,Ijwa mela
0,"Fejn kien il ""fat lie"" fact checker?"
1,Program tal blieh.
1,Xi ġmiel ta' djalogu!
1,[NAME] dejjem lest li jisma' u jkompli jisma' anki meta ma jaqbilx.
1,"Għoġobni l-fatt li [NAME] kien kapaċi jispjega kif il-valuri nsara jistgħu ikunu relevanti għad-dinja li ngħixu fiha llum, ma tantx nisimgħu dan l-istil."
-1,Lill-istudenti nitolbuhom biex ma jghamlux ir-riċerka tagħhom minn Wikipedia.
0,Inħoss dizappunt li intom tibbażaw ir-riċerka minn Wikipedia
1,Dan kien l ewwel podcast li rajt u rajt talent li ma' bhalu!
1,Ma tfajtx like ghax qieghed 420 😂 l hena tieghi filodu fit traffic ghax xoghol nisma naqa diskors bis sens.
1,Ħafna punti nteresanti u importanti - tkun tixtieq tkompli titħadded.
1,Prosit [NAME] u prosit [NAME]!
1,Tista' ma taqbilx miegħu f'kollox imma l-mod kif jispjega dak li jemmen fih iġellek taħseb.
1,"Vera podcast interessanti, segwejtu bil-bidu sa l-ahhar."
1,Bdejtu il-bierah (vera irqadt f'nofsu) imma ergajt komplejt nara illum :)
1,Hafna ahjar minn Kaxxaturi
1,Diskussjoni brilllanti.
1,"Funnily enough, lit tnejn li inthom kont narakhom daqxejn posers, illum nirrealliza kemm kont zbaljat."
1,"[NAME], Vera prosit it times of malta huma fortunati li ghandhom bniedem bhalek"
0,Fsied huwa qerda tas- socjeta ghax iinfittxu drittijiet biss minghajr dmirijiet.
-1,Imhabba??
0,Sewwa ghidt trid tkun haxxejj biex ihobbuk - fuckin' wierd!!
0,"Mhux evolvejna bqajna primitivi, bla hsieb indipendenti... ghal vantagg tal- politici haxxejja."
-1,Il- valuri jew temminhom u tghixhom jew inkella hsieb vag/tahziza fuq karta.
0,"Liberta ghanda, imma b'liema prezz qed tithallas??"
0,State directed communication/propoganda 'liberta tal-espressjoni' U l- kazini specjalment dawk politici - jipprovdu attivitajiet (tombla u coffee mornings x' disgrazzja) biex jikber is- support ghal partiti specjalment mill- klassi tal- 'haddiema' halli jjifirhu bic- cejca.
-1,'Panem et Circenses'... Valuri originali tal- knisja imsejsa fuq Kristu u t- taghlim tieghu.
-1,"Il- knisja halaqha Kristu (perfetta) imma imexxiha il- bniedem (imperfett), [NAME] in- nies ghandhom bzonn super eroj."
-1,Min jemmen (FIDI) u min jara fittizju (Marvel/DC comics/gvernijiet).
-1,Li ma nifhmux kif sar / inholoq?
-1,"Forsi hemm 100, 1000... Jiena nafa hekk fuq [NAME] [SURNAME]: phase 1 hallas l- ammot dovut skond il- komputazzjoni u ok."
-1,"Imma qatt ma tista' tkun perfetta, immexxija mill- bniedem, inqisha bhala esperiment ta' Alla??"
-1,[NAME] inhajrek tmur quddiesa u iffoka.
1,Tiskanta x'esperjenza.
0,Araw is- social media... Nahseb li bosta Maltin mhux kapaci ghal satira.
0,Kemm hawn nies jaccettaw satira fuqhom stess??
-1,[NAME] [SURNAME] accettawh l- Ewropa imma il- maggoranza tal- Maltin le?
0,Il- Malti dahal fl- Ewropa imma mhux sar ewropew.
-1,Il- knisja induru lejha meta nkunu msallbin.
1,Diskusjoni ta valur fuq il-valuri.
1,Immaturajt u intelligenti hafna izjed milli qatt konna rajna.
0,"Jekk ghandu, zgur li s'issa ghadu m'urijiex fil-prattika."
0,"Hnizerijiet hemm kemm trid, imma fomm [NAME] jibqa' maghluq fuq dawn."
0,"Bla dubju li l-Labour qed jizvija bl-ikrah, u qieghed f'punt fejn qed jaghmel izjed hsara milli gid."
-1,"Pero' [NAME] s'issa mhux hemm, u tigi l-mistoqsija inevitabbli: ""Tghid ghaliex ux?"
-1,"Fejn qeghdin il-veru ""principji?"
1,Ritorn bomba b'episodju spettakolari.
1,Wiehed mil-isbah episodji ta' [NAME].
1,Set gdid tal-genn u ibqaw gibu nies interessanti Keep it up!
-1,[NAME] u [NAME] [NAME] flimkien?
-1,Il-valuri gejjin mil-miljuni ta' snin ta evoluzzjoni fejn skoprejna li huwa ta' vantagg li ma toqtolx lil gar tieghek biex dan ma jaghmilx l -istess lilek.
-1,Mela nitolbu l-evidenza ghal kull argument pero ma nitolbuwiex meta jidhol religjon.
-1,Is sofferenza hija kuncett u mhix listess ghal kulhadd.
-1,Ghallura nghid jiena... Kif tista' tghid li il-purpse jinstab fis sofferenza?
1,Ħadt gost ħafna nisma' dal-episodju.
1,[NAME] raġel intelliġenti u tal-ġenn.
1,Prost lilkom u grazzi.
1,Hawnekk irealizzajt kemm int intelligent.
-1,[NAME] ghandek bzonn timmedta qabel kull program
-1,Caps bil-Malti wirjiet jiġu ghalkemm ma tantx ghadha tintuza u aktar tintuza dehriet ghax minflok caps jghidu appearances.
0,Kemm se ddum gej biha [NAME]?
-1,Kif nghamel biex insir patrun?
0,"Qabel ta' Musumeċi ħa nixtri whiskey, ħalli nieħu grokk kull darba jġelni nidgħi 😇"
1,"Proset u Grazzi, [NAME] u t-team tieghek."
1,Nistennew iktar fil futur 😊
1,Xi pjaċir tisma konversazzjoni fit-tul.
1,Nistenna l-istaġun ġdid bil-ħerqa.
-1,Iżda x'jiġri meta l-fqir ma jibqax fqir?
0,Fis-Soċjaliżmu l-gvern isir l-ALLA falz il-ġdid li jrid kontrol ta' kollox u huwa għalhekk li min jgħid li hu Soċjalist isibha daqshekk diffiċli li jieħu krirtika jew li jikkritika lil gvern jew lil Partit tiegħu.
-1,L-idea stess ta' ugwaljanza hija idea impossibli għax in-nies m'għandhomx l-istess kapaċitajiet mentali u fiżiċi u ma jieħdux l-istess deċiżjonijiet f'ħajjithom u lanqas jitwieldu fl-istess ċirkostanzi familjari jew jgħixu l-istess ammont ta' snin.
0,Hmieg.
0,Billi ghandek karozza sabiha kollha dejn ma jfissirx li sirt sinjur.
0,Il- hajja kuntenta tigbor hafna affarijiet mhux gid materjali biss!!
-1,L-unika haga li qed jmexi il moral tal PL bhallissa huwa biex jaraw kif jista jigranfaw ma kul vot biex jibqaw fil poter.
1,"Hi [NAME] grazzi tas-servizz li taghti, ghallinqas hemm x'imkien fejn tista [NAME] ftit verita minghajr tidwir tal-kliem."
1,L-istaġun li jmiss prova varja naqra aktar nies ta fehmiet differenti imma.
-1,Ikun interessanti aktar.
-1,Mela dan leage tal-Football?
1,😂 Qed nistenna l-episodji li jmiss... forsi wara break qasir 😉 Keep it up 👍
-1,Narawkhom l - istagun li jmiss.
1,Għal darba mhux podcast ta' ħafna ħsieb profond u aktar qistu bħala leisure time.
-1,Il-mistoqsija ta' oħtok kienet l-ewwel u l-unika kurżita li kelli f'moħħi sa minn meta waqqaf dan ir-rekord [NAME].
1,Looking forward u prosit tassew.
0,U ħallina۔ U xiġifieri titkelkem،kontra xiħadd li mhux qiegġed hemm biex јirrispondik۔
1,Konverzazzjoni eċċellenti.
1,Il-perspettivi ta' [NAME] huma importanti ħafna - profondi u mhux ħsibijiet sempliċi bħal ma nisimgħu fuq il-media.
0,"U il- periklu ta' pajjiz immonopolizzat minn partit wiehed, ghax l- ohrajn reqdin jew mitlufa, dejjem tikber, imma kuntenti bhal 'ostrich' rasna fir- ramel biex ma narawx il- periklu madwarna."
0,"Goebbels sab hafna mzazen, li semghu dak li riedu - immanipula mhuh ta' hafna."
-1,Facli - team tieghi u team tieghek.
-1,Ovvjament irrid tieghi dejjem jirbah u tieghek dejjem jitlef.
0,Il- Malti korrott mill- gheruq??
1,"Minn dejjem poplu li stinka u emmen li tiggield ghal hobza ta' kuljum, b' kull mezz possibli, 'tajjeb' jew 'hazin."
0,U hemm falla l- Partit Nazzjnalista.
1,Wiegħed mil-ewwel 3 zgur.
1,Nies hekk li ma jidejqux jesprimu ruhom fl appert hemm bzonn narawhom iktar... Nistenna bil-herqa li jmiss!
1,Proset daz zewg partijiet tal Podkast.
1,"[NAME] u Peppi kienu l aqwa zewg mistiedna li kellek, hekk kif it tnejn li huma jitkellmu kif inhu."
1,Dawn il-podcasts inkun qed nistenniehom herqan immens.
1,L-aqwa mistieden li kellek.
1,Jien jaghmel bijja hafna wiehed li jdum gej biha u [NAME] huwa totalment l-oppost.
1,"Jitkellem jghaggel, dritt ghall-punt u bla tlaqliq."
1,"Prosit, bħalhekk kont nara lis-Sur [SURNAME] b'lenti differenti."
1,Grazzi u Prosit
-1,"""Tridux titilqu intom ilkoll, titilquni, kollha... "" qalilhom."
-1,Issoktaw.
0,"U ghalaqt halqi, issummejt, ma' smajt xej, ma rajt xejn!!"
0,DAHHAQT LIL EWROPA BIK JA MOH...
0,"B' ras ma'ras ma'JPO, [NAME] [SURNAME] dejjem jispicca bil-bajd fuq Platt!"
0,Kolla tippuntaw sebajkom lejn xulxin sirtu qieskom tfal.
0,Kull hadd korrot
-1,Jekk tehel libell kemm tista tehel l izjed?
0,U dil hdura fuq [NAME] [SURNAME] ghaliex?
1,Fil bidu tal podcast kelli perspettiva tieghu li mal hin inbidlet.
1,Prosit... diskussjoni interessanti U genwina!
0,Għalkemm xtaqtek għafastu naqra iktar fuq li ma edukawx il' poplu biżżejjed kontra il-korruzjoni.
0,Żgiċċalek għax qallek x'kien jipritka fenek adami madanakollu xorta jibqa il-fatt li f'ħamsa u għoxrin sena fallew jedukaw il poplu u illum ġara li ġara
0,"[NAME] ma mietetx, imma qatluha."
0,"MUR GHAMEL PROTESTA, HALLI IN NIES AKTAR JUMBRAWKHOM, GHAX GHALEK TAJJEB BISS ISSA."
0,Keccejna l-barrani biex il- mexxejja eletti jahxu l- poplu?
0,"[NAME], aqrah lil Marx qabel titkellem fuq Marx."
0,Nista' nkellem lil xi hadd forsi naqbez il-kju!?
0,Taf xmissek isaqsih sur [NAME] [SURNAME] ghaliex qatt ma accetta li jaghmel dibattitu ma [NAME] [SURNAME] [NAME].
-1,Ha mur naghsar lumija u nkomli nara l One
0,Kemm hu falz; jaqq.
1,"Ghalkemm kull kelliem ikollu xi jghid, bl-eccezzjoni forsi ta [SURNAME], jibqa fatt illi kelliema ""litterati"" jaghtuk pjacir tisma u jghallmuk."
1,Bravissima u l-unika darba li smajt xi hadd jitkellem u ma qtajtx nifsi.
0,Hallihom lil mistednin jaghmlu l- argument taghhom u jispjegaw sew fejn iridu jasslu... ghalhekk podcasts ikunu hafna itwal minn intervisti.
0,"In- nies li mistednin tieghek u l- argumenti taghhom iridu jisimaw l- ewwel u qabel kollox, u mhux lilek tiprova tkun iktar intelligenti minnhom u tibda ttik rasek x' hin ikunu huma c- centru tal- attenzjoni tal- mument."
0,So li t tarbija mhux tarbija ghax tiddependi fuq L omm ma tregix!
1,"[NAME], fil-fehema tieghi kont eccellenti fl-argumenti tieghek."
1,Wiehed mill-iktar episodji fejn esprimejt bl-ahjar mod it-talenti u l-kapacitajiet tieghek ta' podcaster.
-1,Ma nafx hux qed nifhem sew?
0,Hadd ghadu ma ikovincini li dawn in-niew ma ghandhomx issues mentali.
0,X hasra ta' poplu!
0,Kulħadd jiddefinixxi d-demokrazija għall-vantaġġ tiegħu.
1,Milli nista' nifhem il-kuncett ta' gender identity iktar qed jaghmel hsara (undermining) lill-idea li ghandna ma nassocjawx certi karatteristici ma' sess partikolari.
-1,Kelli kumment ieħor sparixxa...
1,Grazzi mil-qalb u proset tassew!
1,Issa kiku l-Minstru ta l ambjent ikun xi hadd bhall [NAME] ara x pajjiz isir Malta.
1,Grazzi [NAME] ta' dak li qed taghmel.
1,Nies bhal dawn huma unur ghal-Pajjiz!
-1,Pett Taz zarbun
1,Grazzi u Proset
-1,Nissugerixxi tistiden personalita vegana biex jiddiskuti l-veganizmu.
1,Nahseb ikun suggett interessanti ghalik ;)
1,"Xhin bdejt nisma' lil [NAME] jaqsam maghna dak li jaghmel ghall-bahar, ghal pajjizna u, b'konsegwenza, ghalina, bdejt inhossni nickien."
0,Meta beda jahbi lil [NAME] [SURNAME] fdicembru ta 2012 nesija peppi u il program xarabank ma sarx?
-1,Xi darba jaf imiss lili hahahaa
0,X int ixengel Rasek ibni [NAME] [SURNAME] LOOOOOL leggenda ghalhekk mhux nebah wars erbgha average [NAME]'s Imma min qatta l perzut rih Bawa ghaddej dejjem looool Sistema mnejka minn fuq s isfel Fejn erbgha ipatentjati bill glekkijiet tahsibom tfal tal pracett idahluh minn wars l kulhadd Ghax Huma jafu ahjar ;-).
0,Harsu harsa madwarkom u hafna tfal ga b'depression fuqhom.
-1,Irridu mmorru ghall-minimalist curriculum fuq basic skills u please hallu tfal ikunu tfal.
0,Għaddejt minnha u jitkerrhulek.
0,Min jitkellem u jistaqsi jieħdu qatgħa bik.
-1,Min jghid kollox yes sir imur tajjeb għax jingħoġob.
0,"Inti ghallimtniMrPeppiAzoppzrdi hadt ma tied ikellimni ghax bdejtvnilbes xibhwejjeg li ma ridux jilbes u ghadhom tajba anki tieghi li ghadhombtajba unl-aqwa nodfa u mets ghayilhom li int ghallimtni naghtibil flus ghall stonku vojt mhux nictri hwejheg godda, HADT MA RIED IKELLIMNI U JHARSU BL- IKRAH LEJJA FILNPRAYER GROUPS U MBAD METAVILBIST PUKIT TIEDU JOQGHODU HDEJJA U MA TIEDTC IKTAR NIES BLA KARATRU GHAX LI JOHROG MIL FO MM JGHOD MHUX LILBIES da meta qaltli "" ma riedc nphrogbmieghek jekk yolbess ta [SURNAME] gjodu ghand3knilbies mit yogs, le qaltli, ilbess pulit ha tcerrah it tfall u ragel, ghalek iva i ma ghall nies le hemm sirt naf li nies ma jimpurtaxx x' jgjidu fuqi, ghax x' jghid krisyu [SURNAME] qalb yieghi jgjodd u talMadonna ankinolnpapuet lejn dawn jisi awfilqalb taghhom u the joly s Irit speaks the same u hafna nies taAlla, lilvfqmiljaxtaghom biss jitolbu ghalihom ta hadiejor jogidikawhom ghax ma humiex nieshomm u ma junpurtahomx minhom u sibt nies tal knisja ghar min ragel b- digarett f' halqu ghax dakbisxdkgarett dibt jienbu missieri habib meta mietet ommi, kull bniedem jidisappuntak ghax iktar ma truih li thobbubiktar irriedvminnek sackemm ifztkek ghaxxdejhem tried terfaw int biex tarah jitbosim."
-1,Ha ha ha :))))))))) Peppi Laburist :))))))).
-1,Peppi [SURNAME] laburist daqs kemm jien Nazzjonalist.
0,Hallina u tkomplix iddahhaq lin-nies bik ja kummidjant kollok!!
0,Ghamilt pantomima tfahhar lil [NAME] [SURNAME] u nsejt issemmi l-hmieg tieghu.
0,"Kun ragel u ghid li int nazzjonalist u tippruvax timmanipula mohh in-nies, ja zibel!"
0,Imbaghad trid tigi tipponta subghajk lejn haddiehor.
0,NGHATI TORT IL KNISJA TA MALTA IRRRACCISTI QEDIN KULLUMKIEN.
1,Peppi vera nammirak titkellem bl imhabba u b irgulija.
-1,"Dr [NAME] Peterson (semmejtuh ukoll ma [NAME] [NAME] [SURNAME]) jitkellem fuqha wkoll u anke Nassim Taleb (li kiteb il-ktieb ""the black swan"")."
0,"Din aqtawa li għax xi ħadd jaħdem fil -bini -awtomattikament iffiser li hu : bla skola jew injorant (its a way of life ) kif intkom għażiltu li toqgħodu titkellmu wara microphone, u fuq il punt, li meta jisemgħa xi accident 99 per cent ikun isem barrani."
0,", [NAME] keep it up mate pot cast bellezza pero l-Element ultra elitista universitarju f kważi f kull disskusjoni jqażżiżni."
-1,Xi haga maqbula fil maġġoranza tal pajjiżi avvanzati.
-1,U ek mux bniedem mandux drittijiet tal bnidem.
-1,Hadd mu qed jargmentaw li nilegalizaw abort ta 9 jew 8 xuhur.
-1,Imma jien qatt ma smajt b fetu ta 3 xuhur li sopravivi once li hareg mil guf.
0,Lopportunita tal hajja mghandiex tkun mehuda!
-1,Din id-darba ovvjament kont naf lill-mistieden.
0,Kulhadd jinsa li l'immigrazzjoni illegali... Hija illegali!
1,Wahda mill-isbah intervista li qatt ghamilt!
0,Ma xtajtux jispicca il-podcast!!
1,Proset Peppi u [NAME].
1,Tajjeb wisq dal podcast u qbily hafna mal li qal peppi pero fejn jihtlu lemmigranti illegali nahseb ahjar jara naqa roots alfejn imorru libja u imbad jigu malta.
1,Bniedem kbir Peppi.
1,Jaffaxxinani.
1,"Sabih, interessanti"
-1,"Cus [SURNAME], il coach u il bnidem li kien addotta lil [NAME] [NAME], kien jghid li importanti u healthy li jkollok biza, ghax jekk ma jkollokx biza taghmel affarijiet li jistaw joqtluk jew iweggawk serjament."
0,"Jekk il biza tkun ikkontrollata, ovjament huwa tajjeb ghax tkun mentalment preparat, meta il biza titlef il kontroll huwa il problema, ghax bhan nhar li mhux ikkontrollat, tahraq kull m hemm."
1,Ta' l-ostja!
1,Ilni ma nisma konverzazzjoni daqshekk awntentika ma nafx kemm.
-1,"Hemm spazju u postijiet bil-paci, mhux kif qed jinsinwa'."
0,"3) Passaporti: In-numri ta' kemm jistghu jinbieghhu passaporti hu limitat, u nafu li dawn ma joqghodux hawn."
1,Mill-bqija ghandek ragun u taf targumenta b'mod tajjeb hafna.
-1,Poplu Malti rrid jinduna li jitla min jitla ha jdeffes subajf fil pudina... Hemm bzonn li l Malti jirrejalizzi zewg partit huma listess il kulur biss differenti.
0,"IKTAR min TLETT MITT RUH iMWEGGAJN GRAVI bil-VACCIN AW MALTA LAHWA IMNIZLIN UFFICJALMENT Ahseb u ara li ma marrux jirrapurtaw, XEJN MED ISEMMU FUQ L-AHBARIJIET!!"
1,Tista ma taqbilx mieghu f kollox pero bniedem bil bajd u ta stoffa li jitkellem mjnajr ma jibza x jghidu fuqu.
-1,JIEN LABURIST U GHALHEKK MA NIVVOTAX LIL DAN IL-GVERN.
1,"Forsi l-kapacità kbira ta' [NAME], li jmexxi tahdita ta' dal-livell b'naturalezza li, lili, tbellahni."
-1,Tajtni hafna fuq xiex nahseb.
0,Fuq il-Kumissarju tal Pulizija kulhadd jigri barra ghadu u sa jibqa Pep!
1,"Naqbel 100% ma' Peppi, b'rabta mal-kawża tal-LovinMalta u b'rabta [NAME]-xandir Malti."
0,Iżda rridu nixħtu r-responsabbiltà li hemm bżonn fuq il-President ta' Malta li suppost qed jipproteġi l-imparzjalità minquxa fil-Kostituzzjoni.
0,"Peppi jghid kif tlett kwarti tal- gid tad- dinja qieghed ghand kwart tal popolazzjoni, pero ma jsemmix kemm ihallsu taxxi dawk il- kwart."
-1,"Biex nghti idea, fl- Amerika 1% tan nies ghandhom f'idejhom madwar 20% tal- gid kollu tal pajjiz, imma umbghd dawn ihallsu madwar 40% tat- taxxi li jaqla il- pajjiz."
0,"Bla dubju hawn min isir sinjur bill korruzzjoni u bl- isfruttar, imma allura naraw kif nimmitigaw dawk l- issues, mhux niehdu iktar flus minn ghand min ikun hadem u stinka biex ikun ta success."
0,Min vera jhaddan valuri laburisti ma jista qatt jivvota lil dal-gvern meta l-haddiem jiehu l-fdalijiet u n-negozjant jaghmel li jrid.
0,Haqqom jigu ittorturati mill-poplu wiehed wiehed anzi
0,Żball sabiħ ukoll Peppi!
-1,Dik it-teaser dwar il-paga tat-teachers is chilling.
-1,B'daqshekk paga jibda teacher.
0,"Naf nies fil-gaming, fabbriki (bl-ebda nuqqas ta rispett) u fil-bini li ghandhom iktar minn dik il-paga bil -qabda."
-1,[NAME] labour fil-kostruzzjoni ghandu average ta 65 euros kulljum.
0,Fqajtuli mohhi!
0,Xi żball għandek!
-1,Kif tista tispjega l-fatt allura li wara kważi 25 sena fil-Gvern il-PN tilef b'36 elf?
1,Proset kemm taf tispjega u twassal il-messagg li huwa otherwise kumpless.
0,Interesting interview ma' mara li ma kontx naf biha u li hi tassew intelligenti u good looking ta veru jkolli nghid!.
1,"Kazin bil-weights, ma stajtx ghidta ahjar!"
0,"L- istint tal- merhla bla hegga biex wiehed jahseb, anzi bla mohh Principji jinxtraw, valur il- flus biss President [SURNAME] - figurehead."
0,"Poplu bla fantazija, nikkupjaw lill ta' qabilna."
-1,Il- karozzi jirrenjaw.
1,Iva l- ikel huwa pjacir tal- hajja!!
0,"[NAME] bil- bankina ma jistghux jithanzru Monopolju hemm u jibqa ghax l- agenti jifthemu bejniethom Mill- esperjenza personali (missieri), jekk ma taqbilx ma' partit jehdulek il- permess tax- xoghol... Ilna tant snin hielsa / indipendenti u bqajna b' zewg partiti stagnati"
1,Prosit tal-intervista.
1,Interessanti haffna.
-1,Nispera u nemmen li lielna l-floaters il-partiti jiehduna bis-serjeta ukoll.
0,"Il hamrun kien glorjuz, kellna l-isbah festa... illum qas nistghu nghidu tim m'ghandna ax bil barranin kellna nirbhuh il-league... u hadna Ghawdxi li hataf nofs Malta."
1,Dal-podcast sar xi haga li nkun looking forward ghalija!
1,Podcast ta' kwalita'
1,"Ghal persuna centrista bhali, li ilni nhossni 'politically homeless' ghal diversi snin, kwazi nistrieh nisma' diskussjoni bhal din."
1,Grazzi bros :)
1,"Naqbel ma' xi ħadd li kkummenta li din naħseb kienet waħda mill-aqwa, u tħaqqaqha mas-Salv."
1,Interessanti llum [NAME].
1,Poddata ohra li izommok imwaħħal!!
1,"Bikkejtuni, dahhaqtuni, qanqaltu fija kurzità."
1,"Kellkom il-hila tikkomunikaw bejnietkom, u lilna, ideat profondi u sensazzjonijiet li huwa difficli tispjegahom."
1,"[NAME], ghagbittni l-hila ta' introspezzjoni li ghandek."
1,Prosit lit-tnejn li intom.
1,"Proset ta din il podcast, [NAME] bniedem interessanti immens."
-1,"Nahseb iktar milli titfa it tifel il barra, ahjar jekk tighnu jaqta ic ciklu tad droga u tfitxu l ghajnuna min nies professjonali."
-1,Aktar poddira milli poddata... minn xandira ghal cast ta' podcast.
1,L unika ad li ma naqbizx.
-1,Di botta al dak il habib... amen
1,"Ghalkemm ma naqbilx ma hafna afarijiet kif jghidom u ma li jghid sissa liktar podcast li hadt pjecir nara kien dak ta missierek nhaseb rajtu 3 darbiet, naf li ghala zobbok xghamilt jien lool imma hassejt li kelli nghidlek."
0,Dak bil-lingwa ta' The [SURNAME] beda jitkellem.
1,Nghati Glorja lil Alla ghalih.
0,"In-nervi u frustrazzjoni li iqabbdek dal-bniedem jitkellem, juri kemm ma jafx xinhu jghid… malli tisma il-kelma ""mela…."
0,"L ghira ghal mara u il waiter, u il glied ta Paceville huma izjed testosterone milli imhabba nahseb."
-1,Il mara taf tiddecidi waheda... ahna animali u l istint animal Hu li l alpha male jipprotegi l harem... Mhux imhabba imma pusses... differenti hafna
0,"M'ghandi l'ebda tolleranza ghal l-idea li xihadd ghandu jichad dak li hu verament biex jikkonforma ma' ideat religjuzi stagnati fil-passat li ma jaghmlux sens li imbaghad jinhbew wara il-misteru ta' ""Alla""."
1,"Jekk xihadd hu vera kristjan, l-ewwel haga li missu jkun kapaci jaghmel hu li jaccetta n-nies kif inhuma."
0,Dat tifel mux iad sew ta imma… mux postu barra sorry
0,Aw vera jazaq fija [NAME] u juri x kontradizjoni qed jghid.
-1,Ghadni kemm rajt dan il-podcast.
0,Fit-tieni parti (is-saghtejn l-ohra) kontu qiskom tnejn qed tmeru lil xulxin fuq film fittizju tal-Marvel.
1,"Hadt buzz bhal dejjem nisma l podcast proset [NAME], l haga ta dahq li dil podcast hassejtni eda go loophole u jirepeti hafna affarijit u l mistoqsija li bdejt taghmilu jerga idur dawra 360 [NAME] 🤣"
-1,Niftakarni nara dokumentarju fuqhom u l-iktar haga li gibditli l-attenzjoni kienet il-mod kif tefaw il-karru qabel iz-ziemel i.
-1,"Fi ftit kliem, [NAME] kellu bzonn jichad bicca krucjali minnu nnifsu biex jiskarta l-biza' li jaffacjaha, u bena l-belief system tieghu dwar dan."
-1,"Il-mental athletics li jwassluk ghal konkluzjonijiet bhal ta' [NAME] huma xorta wahda hafna ehfef milli jkollok taffacja l-biza' li inti 'differenti', li inti migbud lejn is-sess tieghek stess u avolja kapaci tkun realta' tal-biza' u oskura, hija realta' li trid taccetta u anzi tgawdi avolja l-kurrent ta' madwarek jaf jopponiha."
-1,"Pero, bl-istess mod li ma ssegwix mappa antikwata sal-ahhar linja ghax jaf twasslek fi triq li m'ghadiex tezisti, l-istess m'ghandniex insegwu kliem li nkiteb ghal zmien iehor minn nies ohrajn sal-inqas ittra."
0,Li jibqghu flimkien ghax xi hadd 'ikkonverta' m'hija xejn hlief denial tal-holqien u perverzjoni tal-[NAME]' li seta kien hemm.
-1,[NAME]: Ktieb wiehed... apparti l bibbja?
-1,Wiehed ghandu jisma'.
0,"Anki dak, anzi, l-aktar dak li ma jdoqqx ghal widnejh."
1,"Tiskanta, fost l-istunaturi, taf tisma' nota gdida, misterjuza, nota li iddoqqlok."
-1,Li taqbel jew ma taqbilx hija kwistjoni ohra.
-1,M'ghandi l'ebda problema b'nies bhal [NAME] jinghataw platform meta jigu challenged u mhux jghidu li jridu.
0,Biss nammetti... kelli naqsmu fuq 3 ijiem u fucking ugieh ta ras ikbar min tal-vaccine qabditni bir-ragunamenti u risposti banali u bazwin.
0,"Ħaqq Alla, I guess?"
0,""" Metthew: ""perezempju il psikologija... "" [NAME]: ""mhux ezatt bro 🙁 """
-1,Hemm xi cans il-qattusa tbiddel sidha?
0,So biex tkun perfett trid tkun heterosexual?
0,Frustrazzjoni qabbadni mhux bin nejk.
0,Nzommu f'mohhna li jaf hawn genituri li ghandom tfal gay li ser jiehdu xi tip ta motivazzjoni minn dal video li t-tfal taghhom jistghu jinbidlu.
0,"[NAME], jimporta tuza ftit idejk meta titkellem?"
-1,"LovinMalta; ([NAME]) [SURNAME] warned that people who criticised him for giving [SURNAME] a platform aren't true liberals because ""their confines of liberalism start and end with their own beliefs"" Ma naqbilx miegħek [NAME], għax dal-podcast mhux sempliċiment qed jippreżenta fehma jew twemmin bħal meta ngħid ""jien ma nemminx fix-xitan"" jew "" jien nemmen li xi ħadd hu ħażin"", u jistħarriġha fid-dettall... u jmeriha eċċ... imma se jagħti spazju lil fehma li tajba kemm hi tajba (li fil-fehma tiegħi hi medjokri) tista' twassal għal riperkussjonijiet soċjetali li Malta ma tistax tibqa' tittollera."
0,Jien ma nistax nifhem x'ġid u x'valur qed jikkontribwixxi [SURNAME] għal diskussjoni matura dwar l-omosesswalità u kontra l-indotrinazzjoni?
1,Grazzi Mulej :)
1,Ma nafx min hu dan (ma nghix malta) pero li naf li bhala musicist nista nghidlek li ghandu emozzjoni u dinamika f'li qed idoqq
1,X'kurzita qabbadtni ghal dal poddata.
0,Xizzobb.
1,M'ghandhomx ghalfejn fuq kollox zewg bajdiet bhali ghandhom 😁
-1,Qed insegwi l-podcasts wiehed wara l-iehor wara li ftit jiem ilu sirt naf bic-channel.
-1,"Minn >10,000 sena ilu..."
1,[NAME] jixraqlu tifhir li qasam maghna storja xejn komuni.
